ID,0.25,0.5,1.0,2.0,4.0,6.0
N53136,True,True,True,True,True,True
N53138,True,True,True,True,True,True
N53158,True,True,True,True,True,True
N53163,True,True,True,True,True,True
N53173,True,True,True,True,True,True
N53190,True,True,True,True,True,False
N53195,True,True,True,True,True,True
N53203,True,True,True,True,True,True
N53225,True,True,True,True,True,True
N53228,True,True,True,True,True,True
N53256,True,True,True,True,True,True
N53278,True,True,True,True,True,True
N53301,False,True,False,False,False,False
N53310,True,True,True,True,True,True
N53319,True,True,True,True,True,True
N53323,True,True,True,True,True,True
N53338,True,True,True,True,True,True
N53357,True,True,True,True,True,False
N53388,True,True,True,True,True,True
N53396,True,True,True,True,True,True
N53398,True,True,True,True,True,True
N53410,True,True,True,True,True,True
N53419,True,True,True,True,True,True
N53420,True,True,True,True,True,True
N53423,True,True,True,True,True,True
N53436,True,True,True,True,True,True
N53440,True,True,True,True,True,True
N53451,True,True,True,True,True,True
N53452,True,True,True,True,True,True
N53456,True,True,True,True,True,True
N53471,True,True,True,True,True,False
N53475,True,True,True,True,True,True
N53540,True,True,True,True,True,True
N53549,True,True,True,True,True,True
N53554,True,True,True,True,True,True
N53580,True,True,True,True,True,True
N53602,True,True,True,True,True,True
N53615,True,True,True,True,True,True
N53686,True,True,True,True,True,True
N53691,True,True,True,True,True,True
N53705,True,True,True,True,True,False
N53710,True,True,True,True,True,True
N53720,True,True,True,True,True,True
N53750,True,True,True,True,True,True
N53761,True,True,True,True,True,True
N53767,True,True,True,True,True,True
N53768,True,True,True,True,True,True
N53783,True,True,True,True,True,True
N53788,True,True,True,True,True,True
N53796,True,True,True,True,True,True
N53807,True,True,True,True,True,True
N53810,True,True,True,True,True,True
N53830,True,True,True,True,True,True
N53853,False,False,False,False,False,False
N53854,True,True,True,True,True,True
N53860,True,True,True,True,True,True
N53866,True,True,True,True,True,True
N53868,True,True,True,True,True,True
N53880,True,True,True,True,True,True
N53882,True,True,True,True,True,True
N53889,True,True,True,True,True,True
N53899,True,True,True,True,True,True
N53912,True,True,True,True,True,True
N53946,True,True,True,True,True,True
N53975,True,True,True,True,True,True
N54001,True,True,True,True,True,True
N54003,True,True,True,True,True,True
N54017,True,True,True,True,True,True
N54032,True,True,True,True,True,True
N54043,True,True,True,True,True,True
N54049,True,True,True,True,True,True
N54051,True,True,True,True,True,True
N54069,True,True,True,True,True,True
N54072,True,True,True,True,True,True
N54121,True,True,True,True,True,True
N54141,True,True,True,True,True,True
N54188,False,False,False,True,True,False
N54194,True,True,True,True,True,True
N54204,True,True,True,True,True,True
N54215,True,True,True,True,True,True
N54219,True,True,True,True,True,True
N54227,True,True,True,True,True,True
N54234,True,True,True,True,True,True
N54247,True,True,True,True,True,True
N54250,True,True,True,True,True,True
N54254,True,True,True,True,True,True
N54258,False,False,True,True,True,True
N54282,True,True,True,True,True,True
N54315,True,True,True,True,True,True
N54317,True,True,True,True,True,True
N54332,True,True,True,True,True,True
N54338,True,True,True,True,True,True
N54361,True,True,True,True,True,True
N54362,True,True,True,True,True,True
N54366,True,True,True,True,True,True
N54399,True,True,True,True,True,True
N54409,True,True,True,True,True,True
N54433,True,True,True,True,True,True
N54437,True,True,True,True,True,True
N54446,True,True,True,True,True,True
N54472,True,True,True,True,True,True
N54522,True,True,True,True,True,True
N54526,True,True,True,True,True,True
N54550,True,True,True,True,True,True
N54551,True,True,True,True,True,True
N54557,True,True,True,True,True,True
N54581,True,True,True,True,True,True
N56000,True,True,True,True,True,True
N56003,True,True,True,True,True,True
N56013,True,True,True,True,True,True
N56029,True,True,True,True,True,True
N56135,True,True,True,True,True,True
N56153,True,True,True,True,True,True
N56182,True,True,True,True,True,True
N56221,True,True,True,True,True,True
N56246,True,True,True,True,True,True
N56273,True,True,True,True,True,True
N56305,True,True,True,True,True,True
N57242,True,True,True,True,True,True
N57243,True,True,True,True,True,True
N57519,True,True,True,True,True,True
N57520,True,True,True,True,True,True
N57525,True,True,True,True,True,True
N57549,True,True,True,True,True,False
N57551,False,False,False,False,False,False
N57624,True,True,True,True,True,True
N57662,True,True,True,True,True,True
N57672,True,True,True,True,True,True
N57680,True,True,True,True,True,True
N57681,True,True,True,True,True,True
N57683,True,True,True,True,True,True
N57712,True,True,True,True,True,True
N57727,True,True,True,True,True,True
N57753,True,True,True,True,True,True
N57764,True,True,True,True,True,True
N57778,True,True,True,True,True,True
N57786,True,True,True,True,True,True
N57840,True,True,True,True,True,True
N57851,True,True,True,True,True,True
N57861,True,True,True,True,True,True
N57879,True,True,True,True,True,True
N57894,True,True,True,True,True,True
N57909,True,True,True,True,True,True
N57941,True,True,True,True,True,True
N57945,True,True,True,True,True,True
N57969,True,True,True,True,True,True
N57997,True,True,True,True,True,True
N58012,True,True,True,True,True,True
N58047,True,True,True,True,True,True
N58078,True,True,True,True,True,False
N58088,True,True,True,True,True,False
N58101,True,True,True,True,True,True
N60009,True,True,True,True,True,True
N60033,True,True,True,True,True,True
N60034,True,True,True,True,True,True
N60045,True,True,True,True,True,True
N60052,True,True,True,True,True,True
N60060,True,True,True,True,True,False
N60091,True,True,True,True,True,True
N60113,True,True,True,True,True,True
N60126,True,True,True,True,True,True
N60127,True,True,True,True,True,True
N60133,True,True,True,True,True,True
N60159,True,True,True,True,True,True
N60183,True,True,True,True,True,True
N60199,True,True,True,True,True,True
N60236,True,True,True,True,True,True
N60262,True,True,True,True,True,True
N60283,True,True,True,True,True,True
N60285,True,True,True,True,True,True
N60306,True,True,True,True,True,True
N60312,True,True,True,True,True,True
N60357,True,True,True,True,True,True
N60386,True,True,True,True,True,True
N60417,True,True,True,True,True,True
N60438,True,True,True,True,True,True
N60446,True,True,True,True,True,True
N60457,True,True,True,True,True,True
N60465,True,True,True,True,True,True
N60469,True,True,True,True,True,True
N60475,True,True,True,True,True,True
N60504,True,True,True,True,True,True
N60513,True,True,True,True,True,True
N60518,True,True,True,True,True,True
N60519,True,True,True,True,True,True
N60530,True,True,True,True,True,True
N60543,True,True,True,True,True,True
N60546,True,True,True,True,True,True
N60593,True,True,True,True,True,True
N60603,True,True,True,True,True,True
N60610,True,True,True,True,True,True
N60618,True,True,True,True,True,True
N60619,True,True,True,True,True,True
N60656,True,True,True,True,True,True
N60663,True,True,True,True,True,True
N60666,True,True,True,True,True,True
N60667,True,True,True,True,True,True
N60672,True,True,True,True,True,True
N60673,True,True,True,True,True,True
N60674,True,True,True,True,True,True
N60700,True,True,True,True,True,True
N60728,True,True,True,True,True,True
N60735,True,True,True,True,True,True
N60752,True,True,True,True,True,True
N60753,True,True,True,True,True,True
N60755,True,True,True,True,True,True
N60766,True,True,True,True,True,True
N60788,True,True,True,True,True,True
N60791,True,True,True,True,True,True
N60799,True,True,True,True,True,True
N60828,True,True,True,True,True,True
N60835,True,True,True,True,True,True
N60837,True,True,True,True,True,True
N60844,True,True,True,True,True,True
N60847,True,True,True,True,True,True
N60848,True,True,True,True,True,True
N60858,True,True,True,True,True,True
N60860,True,True,True,True,True,True
N60879,True,True,True,True,True,True
N60886,True,True,True,True,True,True
N60900,True,True,True,True,True,True
N60903,True,True,True,True,True,True
N60904,True,True,True,True,True,True
N60912,True,True,True,True,True,True
N60922,True,True,True,True,True,True
N60928,True,True,True,True,True,True
N60946,True,True,True,True,True,True
N60965,True,True,True,True,True,True
N60975,True,True,True,True,True,True
N61004,True,True,True,True,True,True
N61026,True,True,True,True,True,True
N61050,True,True,True,True,True,True
N61099,True,True,True,True,True,True
N61174,True,True,True,True,True,True
N61183,True,True,True,True,True,True
N61214,True,True,True,True,True,False
N61217,True,True,True,True,True,True
N61238,True,True,True,True,True,True
N61256,True,True,True,True,True,True
N61260,True,True,True,True,True,True
N61263,True,True,True,True,True,True
N61269,True,True,True,True,True,True
N61275,True,True,True,True,True,True
N61277,True,True,True,True,True,True
N61281,True,True,True,True,True,True
N61282,True,True,True,True,True,True
N61314,True,True,True,True,True,True
N61319,True,True,True,True,True,True
N61320,True,True,True,True,True,True
N61340,True,True,True,True,True,True
N61355,True,True,True,True,True,True
N61358,True,True,True,True,True,True
N61377,True,True,True,True,False,False
N61382,True,True,True,True,True,True
N61386,True,True,True,True,True,True
N61387,True,True,True,True,True,False
N61396,True,True,True,True,True,True
N61416,True,True,True,True,True,True
N61424,True,True,True,True,True,True
N61445,True,True,True,True,True,True
N61455,True,True,True,True,True,True
N61462,True,True,True,True,True,True
N61464,True,True,True,True,True,True
N61470,True,True,True,True,True,True
N61486,True,True,True,True,True,True
N61487,True,True,True,True,True,True
N61508,True,True,True,True,True,True
N61519,True,True,True,True,True,True
N61525,True,True,True,True,True,True
N61529,True,True,True,True,True,True
N61553,True,True,True,True,True,True
N61556,True,True,True,True,True,True
N61557,True,True,True,True,True,True
N61566,True,True,True,True,True,True
N61595,True,True,True,True,True,True
N61597,True,True,True,True,True,True
N61609,True,True,True,True,True,True
N61627,True,True,True,True,True,True
N61628,True,True,True,True,True,True
N61631,True,True,True,True,True,True
N61661,True,True,True,True,True,True
N61696,True,True,True,True,True,True
N61699,True,True,True,True,True,True
N61710,True,True,True,True,True,True
N61712,True,True,True,True,True,True
N61731,True,True,True,True,True,True
N61752,True,True,True,True,True,True
N61759,True,True,True,True,True,True
N61783,True,True,True,True,True,True
N61850,True,True,True,True,True,False
N61875,True,True,True,True,True,True
N61915,True,True,True,True,True,True
N61927,True,True,True,True,True,True
N61939,True,True,True,True,True,True
N61957,True,True,True,True,True,True
N61978,True,True,True,True,True,True
N61983,True,True,True,True,True,True
N61988,True,True,True,True,True,True
N62005,True,True,True,True,True,True
N62025,True,True,True,True,True,True
N62031,True,True,True,True,True,True
N62045,True,True,True,True,True,False
N62063,True,True,True,True,True,True
N62072,True,True,True,True,True,True
N62077,True,True,True,True,True,True
N62100,True,True,True,True,True,True
N62102,True,True,True,True,True,True
N62127,True,True,True,True,True,True
N62140,True,True,True,True,True,True
N62145,True,True,True,True,True,True
N62150,True,True,True,True,True,True
N62164,True,True,True,True,True,True
N62181,True,True,True,True,True,True
N62212,True,True,True,True,True,True
N62220,True,True,True,True,True,True
N62232,True,True,True,True,True,True
N62262,True,True,True,True,True,True
N62299,True,True,True,True,True,True
N62303,True,True,True,True,True,True
N62325,True,True,True,True,True,True
N62327,True,True,True,True,True,True
N62339,True,True,True,True,True,True
N62346,True,True,True,True,True,True
N62348,True,True,True,True,True,True
N62373,True,True,True,True,True,True
N62374,True,True,True,True,True,True
N62451,False,False,True,True,True,True
N62456,True,True,True,True,True,True
N62458,True,True,True,True,True,True
N62466,True,True,True,True,True,True
N62488,True,True,True,True,True,True
N62533,True,True,True,True,True,True
N62545,True,True,True,True,True,True
N62546,True,True,True,True,True,True
N62549,True,True,True,True,True,True
N62555,True,True,True,True,True,True
N62563,True,True,True,True,True,True
N62587,True,True,True,True,True,False
N62588,True,True,True,True,True,True
N62611,True,True,True,True,True,True
N62623,True,True,True,True,True,True
N62625,True,True,True,True,True,True
N62639,True,True,True,True,True,True
N62675,True,True,True,True,True,True
N62689,True,True,True,True,True,True
N62709,True,True,True,True,True,True
N62725,True,True,True,True,True,True
N62745,True,True,True,True,True,True
N62747,True,True,True,True,True,True
N62748,True,True,True,True,True,True
N62751,True,True,True,True,True,True
N62758,True,True,True,True,True,True
N62759,True,True,True,True,True,True
N62760,True,True,True,True,True,True
N62772,True,True,True,True,True,False
N62784,True,True,True,True,True,True
N62824,True,True,True,True,True,True
N62829,True,True,True,True,True,True
N62838,True,True,True,True,True,True
N62841,True,True,True,True,True,True
N62851,True,True,True,True,True,True
N62873,True,True,True,True,True,True
N62887,True,True,True,True,True,True
N62922,True,True,True,True,True,True
N62927,True,True,True,True,True,True
N62937,True,True,True,True,True,True
N62943,True,True,True,True,True,True
N62947,True,True,True,True,True,True
N62950,True,True,True,True,True,True
N62957,True,True,True,True,True,True
N62969,True,True,True,True,True,True
N62980,True,True,True,True,True,True
N62989,True,True,True,True,True,True
N63006,True,True,True,True,True,True
N63023,True,True,True,True,True,True
N63042,True,True,True,True,True,True
N63063,True,True,True,True,True,True
N63073,True,True,True,True,True,True
N63097,True,True,True,True,True,True
N63104,True,True,True,True,True,True
N63113,True,True,True,True,True,True
N63152,True,True,True,True,True,True
N63167,True,True,True,True,True,True
N63173,True,True,True,True,True,True
N63185,True,True,True,True,True,True
N63212,True,True,True,True,True,True
N63220,True,True,True,True,True,True
N63222,True,True,True,True,True,True
N63224,True,True,True,True,True,True
N63235,True,True,True,True,True,True
N63278,True,True,True,True,True,True
N63281,True,True,True,True,True,True
N63319,True,True,True,True,True,True
N63334,True,True,True,True,True,True
N63344,True,True,True,True,True,True
N63358,True,True,True,True,True,True
N63372,True,True,True,True,True,True
N63400,True,True,True,True,True,True
N63438,True,True,True,True,True,True
N63439,True,True,True,True,True,True
N63469,True,True,True,True,True,True
N63490,True,True,True,True,True,True
N63494,True,True,True,True,True,True
N63497,True,True,True,True,True,True
N63512,True,True,True,True,True,True
N63521,True,True,True,True,True,True
N63536,True,True,True,True,True,True
N63544,True,True,True,True,True,True
N63557,True,True,True,True,True,True
N63566,True,True,True,True,True,True
N63571,True,True,True,True,True,True
N63586,True,True,True,True,True,True
N63615,True,True,True,True,True,True
N63616,True,True,True,True,True,True
N63654,True,True,True,True,True,True
N63657,True,True,True,True,True,True
N63666,True,True,True,True,True,True
N63667,True,True,True,True,True,True
N63674,True,True,True,True,True,True
N63684,True,True,True,True,True,True
N63688,True,True,True,True,True,True
N63704,True,True,True,True,True,True
N63708,True,True,True,True,True,True
N63717,True,True,True,True,True,True
N63722,True,True,True,True,True,True
N63723,True,True,True,True,True,True
N63741,True,True,True,True,True,True
N63772,True,True,True,True,True,True
N63787,True,True,True,True,True,True
N63817,True,True,True,True,True,True
N63821,True,True,True,True,True,True
N63830,True,True,True,True,True,True
N63849,True,True,True,True,True,True
N63854,True,True,True,True,True,True
N63863,True,True,True,True,True,True
N63880,True,True,True,True,True,True
N63891,True,True,True,True,True,True
N63904,True,True,True,True,True,True
N63924,True,True,True,True,True,True
N63945,True,True,True,True,True,True
N63978,True,True,True,True,True,True
N64001,True,True,True,True,True,True
N64006,True,True,True,True,True,True
N64014,True,True,True,True,True,True
N64044,True,True,True,True,True,True
N64075,True,True,True,True,True,True
N64076,True,True,True,True,True,True
N64077,True,True,True,True,True,True
N64110,True,True,True,True,True,True
N64159,True,True,True,True,True,True
N64163,True,True,True,True,True,True
N64168,True,True,True,True,True,True
N64170,True,True,True,True,True,True
N64177,True,True,True,True,True,True
N64181,True,True,True,True,True,True
N64196,True,True,True,True,True,True
N64251,True,True,True,True,True,True
N64277,True,True,True,True,True,True
N64279,True,True,True,True,True,True
N64295,True,True,True,True,True,True
N64296,True,True,True,True,True,True
N64321,True,True,True,True,True,True
N64328,True,True,True,True,True,True
N64337,True,True,True,True,True,True
N64357,True,True,True,True,True,True
N64381,True,True,True,True,True,True
N64390,True,True,True,True,True,True
N64397,True,True,True,True,True,True
N64469,True,True,True,True,True,True
N64495,True,True,True,True,True,True
N64508,True,True,True,True,True,True
N64521,True,True,True,True,True,True
N64546,False,False,False,True,True,True
N64559,True,True,True,True,True,True
N64570,True,True,True,True,True,True
N64583,True,True,True,True,True,True
N64588,True,True,True,True,True,True
N64603,True,True,True,True,True,True
N64608,True,True,True,True,True,True
N64621,True,True,True,True,True,True
N64636,True,True,True,True,True,True
N64637,True,True,True,True,True,True
N64641,True,True,True,True,True,True
N64648,True,True,True,True,True,True
N64651,True,True,True,True,True,True
N66011,True,True,True,True,True,True
N66027,True,True,True,True,True,True
N66069,True,True,True,True,True,False
N66073,True,True,True,True,True,True
N66079,True,True,True,True,True,True
N66097,True,True,True,True,True,True
N66154,True,True,True,True,True,True
N66157,True,True,True,True,True,True
N66165,True,True,True,True,True,True
N66184,True,True,True,True,True,True
N66185,True,True,True,True,True,True
N66187,True,True,True,True,True,True
N66190,True,True,True,True,True,True
N66217,True,True,True,True,True,True
N66297,True,True,True,True,True,True
N66304,True,True,True,True,True,True
N66336,True,True,True,True,True,True
N67343,True,True,True,True,True,True
N67502,True,True,True,True,True,True
N67504,True,True,True,True,True,True
N67514,True,True,True,True,True,True
N67530,True,True,True,True,True,True
N67539,True,True,True,True,True,True
N67569,True,True,True,True,True,True
N67584,True,True,True,True,True,True
N67639,True,True,True,True,True,True
N67640,True,True,True,True,True,True
N67643,True,True,True,True,True,True
N67651,True,True,True,True,True,True
N67658,True,True,True,True,True,True
N67659,True,True,True,True,True,True
N67681,True,True,True,True,True,True
N67686,True,True,True,True,True,True
N67713,True,True,True,True,True,True
N67725,True,True,True,True,True,True
N67755,True,True,True,True,True,True
N67760,True,True,True,True,True,True
N67769,True,True,True,True,True,True
N67780,True,True,True,True,True,True
N67812,True,True,True,True,True,True
N67815,True,True,True,True,True,True
N67847,True,True,True,True,True,True
N67859,True,True,True,True,True,True
N67862,True,True,True,True,True,True
N67873,True,True,True,True,True,False
N67881,True,True,True,True,True,False
N67906,True,True,True,True,True,True
N67912,True,True,True,True,True,True
N67914,True,True,True,True,True,True
N67945,True,True,True,True,True,True
N67964,True,True,True,True,True,False
N67974,True,True,True,True,True,True
N67975,True,True,True,True,True,True
N68012,True,True,True,True,True,True
N68032,True,True,True,True,True,True
N68045,True,True,True,True,True,True
N68050,True,True,True,True,True,True
N68051,True,True,True,True,True,True
N68076,True,True,True,True,True,True
N68090,True,True,True,True,True,True
N70013,True,True,True,True,True,False
N70014,True,True,True,True,True,True
N70015,False,False,True,True,True,True
N70017,True,True,True,True,True,True
N70020,True,True,True,True,True,True
N70025,True,True,True,True,True,True
N70037,False,False,False,False,True,True
N70043,True,True,True,True,True,True
N70050,True,True,True,True,True,True
N70067,True,True,True,True,True,True
N70087,True,True,True,True,True,True
N70119,True,True,True,True,True,True
N70132,True,True,True,True,True,True
N70133,True,True,True,True,True,True
N70134,True,True,True,True,True,True
N70140,True,True,True,True,True,True
N70168,True,False,False,True,False,False
N70169,True,True,True,True,True,True
N70190,True,True,True,True,True,True
N70191,True,True,True,True,False,False
N70195,True,True,True,True,True,True
N70199,True,True,True,True,True,True
N70213,True,True,True,True,True,True
N70249,True,True,True,True,True,True
N70258,True,True,True,True,True,True
N70275,True,True,True,True,True,True
N70282,True,True,True,True,True,True
N70291,True,True,True,True,True,True
N70316,True,True,True,True,True,True
N70326,True,True,True,True,True,True
N70332,True,True,True,True,True,True
N70343,True,True,True,True,True,True
N70349,True,True,True,True,True,True
N70362,True,True,True,True,True,True
N70368,True,True,True,True,True,True
N70385,True,True,True,True,True,False
N70390,True,True,True,True,True,True
N70420,True,True,True,True,True,True
N70422,True,True,True,True,True,True
N70431,True,True,True,True,True,True
N70443,True,True,True,True,True,True
N70445,True,True,True,True,True,True
N70498,True,True,True,True,True,True
N70501,True,True,True,True,True,True
N70511,True,True,True,True,True,True
N70515,True,True,True,True,True,True
N70567,True,True,True,True,True,True
N70570,True,True,True,True,True,True
N70571,True,True,True,True,True,False
N70578,True,True,True,True,True,True
N70582,True,True,True,True,True,True
N70606,True,True,True,True,True,True
N70633,True,True,True,True,True,True
N70643,True,True,True,True,True,True
N70680,True,True,True,True,True,True
N70686,True,True,True,True,True,True
N70687,True,True,True,True,True,True
N70697,True,True,True,True,True,True
N70701,True,True,True,True,True,True
N70709,True,True,True,True,True,True
N70714,True,True,True,True,True,True
N70724,True,True,True,True,True,True
N70727,True,True,True,True,True,True
N70762,True,True,True,True,True,True
N70778,True,True,True,True,True,True
N70804,True,True,True,True,True,True
N70805,True,True,True,True,True,True
N70812,True,True,True,True,True,True
N70820,True,True,True,True,True,True
N70830,True,True,True,True,True,True
N70831,True,True,True,True,True,True
N70848,True,True,True,True,True,True
N70858,True,True,True,True,True,True
N70862,True,True,True,True,True,True
N70867,True,True,True,True,True,True
N70873,True,True,True,True,True,True
N70875,True,True,True,True,True,True
N70876,True,True,True,True,True,True
N70881,True,True,True,True,True,True
N70889,True,True,True,True,True,True
N70894,True,True,True,True,True,True
N70897,True,True,True,True,True,True
N70907,True,True,True,True,True,True
N70916,True,True,True,True,True,True
N70919,False,False,False,False,False,False
N70947,True,True,True,True,True,True
N70958,True,True,True,True,True,True
N70989,True,True,True,True,True,True
N71004,True,True,True,True,True,True
N71006,True,True,True,True,True,True
N71018,True,True,True,True,True,True
N71049,True,True,True,True,True,True
N71057,True,True,True,True,True,True
N71062,True,True,True,True,True,True
N71077,True,True,True,True,True,True
N71087,True,True,True,True,True,True
N71096,True,True,True,True,True,True
N71097,True,True,True,True,True,True
N71107,True,True,True,True,True,True
N71113,True,True,True,True,True,True
N71114,True,True,True,True,True,True
N71116,True,True,True,True,True,True
N71124,True,True,True,True,True,True
N71139,True,True,True,True,True,True
N71142,True,True,True,True,True,True
N71153,True,True,True,True,True,True
N71159,True,True,True,True,True,True
N71160,True,True,True,True,True,True
N71162,True,True,True,True,True,True
N71187,True,True,True,True,True,True
N71200,True,True,True,True,True,True
N71238,True,True,True,True,True,True
N71240,True,True,True,True,True,True
N71282,True,True,True,True,True,True
N71303,True,True,True,True,True,True
N71313,True,True,True,True,True,True
N71327,True,True,True,True,True,True
N71370,True,True,True,True,True,True
N71383,True,True,True,True,True,True
N71401,True,True,True,True,True,True
N71462,True,True,True,True,True,True
N71469,True,True,True,True,True,True
N71496,True,True,True,True,True,True
N71510,True,True,True,True,True,True
N71517,True,True,True,True,True,True
N71522,True,True,True,True,True,True
N71525,True,True,True,True,True,True
N71543,True,True,True,True,True,True
N71574,True,True,True,True,True,True
N71587,True,True,True,True,True,True
N71590,True,True,True,True,True,True
N71609,True,True,True,True,True,True
N71620,True,True,True,True,True,True
N71642,True,True,True,True,True,True
N71646,True,True,True,True,True,True
N71654,True,True,True,True,True,True
N71661,True,True,True,True,True,True
N71687,True,True,True,True,True,True
N71711,True,True,True,True,True,True
N71729,True,True,True,True,True,True
N71732,True,True,True,True,True,True
N71761,True,True,True,True,True,True
N71762,True,True,True,True,True,True
N71767,True,True,True,True,True,True
N71789,True,True,True,True,True,False
N71798,True,True,True,True,True,True
N71813,True,True,True,True,True,True
N71836,True,True,True,True,True,True
N71856,True,True,True,True,True,True
N71867,True,True,True,True,True,True
N71905,True,True,True,True,True,True
N71926,True,True,True,True,True,True
N71933,True,True,True,True,True,True
N71935,True,True,True,True,True,True
N71946,True,True,True,True,True,True
N71947,True,True,True,True,True,True
N71963,True,True,True,True,True,True
N71983,True,True,True,True,True,True
N71985,True,True,True,True,True,True
N72013,True,True,True,True,True,True
N72021,True,True,True,True,True,True
N72022,True,True,True,True,True,True
N72023,True,True,True,True,True,True
N72036,True,True,True,True,True,True
N72053,True,True,True,True,True,True
N72060,True,True,True,True,True,True
N72067,True,True,True,True,True,True
N72074,True,True,True,True,True,True
N72085,True,True,True,True,True,True
N72100,True,True,True,True,True,True
N72114,True,True,True,True,True,True
N72120,True,True,True,True,True,True
N72126,True,True,True,True,True,True
N72131,True,True,True,True,True,True
N72136,True,True,True,True,True,True
N72159,True,True,True,True,True,True
N72162,True,True,True,True,True,True
N72170,True,True,True,True,True,True
N72174,True,True,True,True,True,True
N72204,True,True,True,True,True,True
N72236,True,True,True,True,True,True
N72237,True,True,True,True,True,True
N72246,True,True,True,True,True,True
N72273,True,True,True,True,True,True
N72297,True,True,True,True,True,True
N72316,True,True,True,True,True,True
N72330,True,True,True,True,True,True
N72352,True,True,True,True,True,True
N72369,True,True,True,True,True,True
N72376,True,True,True,True,True,True
N72394,True,True,True,True,True,True
N72402,True,True,True,True,True,True
N72409,False,False,False,True,True,True
N72413,True,True,True,True,True,True
N72438,True,True,True,True,True,True
N72441,True,True,True,True,True,True
N72448,True,True,True,True,True,True
N72459,True,True,True,True,True,True
N72466,True,True,True,True,True,True
N72481,True,True,True,True,True,True
N72505,True,True,True,True,True,True
N72521,True,True,True,True,True,True
N72526,True,True,True,True,True,True
N72529,True,True,True,True,True,True
N72542,True,True,True,True,True,True
N72550,True,True,True,True,True,True
N72590,True,True,True,True,True,True
N72601,True,True,True,True,True,True
N72615,True,True,True,True,True,True
N72631,True,True,True,True,True,True
N72665,True,True,True,True,True,True
N72682,True,True,True,True,True,True
N72688,True,True,True,True,True,True
N72694,True,True,True,True,True,True
N72716,True,True,True,True,True,True
N72726,True,True,True,True,True,True
N72736,True,True,True,True,True,True
N72753,True,True,True,True,True,True
N72794,True,True,True,True,True,True
N72802,True,True,True,True,True,True
N72813,True,True,True,True,True,True
N72861,True,True,True,True,True,True
N72864,True,True,True,True,True,True
N72865,True,True,True,True,True,True
N72891,True,True,True,True,True,True
N72923,True,True,True,True,True,True
N72934,True,True,True,True,True,True
N72978,True,True,True,True,True,True
N73003,True,True,True,True,True,True
N73013,True,True,True,True,True,True
N73016,True,True,True,True,True,False
N73018,True,True,True,True,True,True
N73019,True,True,True,True,True,True
N73024,True,True,True,True,True,True
N73039,True,True,True,True,True,True
N73044,True,True,True,True,True,True
N73052,True,True,True,True,True,True
N73056,True,True,True,True,True,True
N73057,True,True,True,True,True,True
N73073,True,True,True,True,True,True
N73081,True,True,True,True,True,True
N73083,True,True,True,True,True,True
N73093,True,True,True,True,True,True
N73105,True,True,True,True,True,True
N73107,True,True,True,True,True,True
N73120,True,True,True,True,True,True
N73134,True,True,True,True,True,True
N73161,True,True,True,True,True,True
N73189,True,True,True,True,True,True
N73210,True,True,True,True,True,True
N73222,True,True,True,True,True,True
N73230,True,True,True,True,True,True
N73248,True,True,True,True,True,True
N73264,True,True,True,True,True,True
N73267,True,True,True,True,True,True
N73274,True,True,True,True,True,True
N73276,True,True,True,True,True,True
N73278,True,True,True,True,True,True
N73283,True,True,True,True,True,True
N73284,True,True,True,True,True,True
N73308,True,True,True,True,True,True
N73320,True,True,True,True,True,True
N73357,True,True,True,True,True,True
N73359,True,True,True,True,True,True
N73365,True,True,True,True,True,True
N73370,True,True,True,True,True,True
N73372,True,True,True,True,True,True
N73395,True,True,True,True,True,True
N73406,True,True,True,True,True,True
N73410,True,True,True,True,True,True
N73427,True,True,True,True,True,True
N73461,True,True,True,True,True,True
N73466,True,True,True,True,True,True
N73479,True,True,True,True,True,True
N73488,True,True,True,True,True,True
N73497,True,True,True,True,True,True
N73510,True,True,True,True,True,False
N73531,True,True,True,True,True,True
N73546,True,True,True,True,True,True
N73557,True,True,True,True,True,True
N73563,True,True,True,True,True,True
N73569,True,True,True,True,True,True
N73572,True,True,True,True,True,True
N73578,True,True,True,True,True,True
N73604,True,True,True,True,True,True
N73616,True,True,True,True,True,True
N73620,True,True,True,True,True,True
N73621,True,True,True,True,True,True
N73646,True,True,True,True,True,True
N73653,True,True,True,True,True,True
N73676,True,True,True,True,True,False
N73687,True,True,True,True,True,True
N73688,True,True,True,True,True,True
N73714,True,True,True,True,True,True
N73720,True,True,True,True,True,True
N73728,True,True,True,True,True,True
N73756,True,True,True,True,True,True
N73758,True,True,True,True,True,True
N73763,True,True,True,True,False,False
N73773,True,True,True,True,True,True
N73777,True,True,True,True,True,True
N73779,True,True,True,True,True,True
N73786,True,True,True,True,True,True
N73787,True,True,True,True,True,True
N73802,True,True,True,True,True,True
N73811,True,True,True,True,True,True
N73819,True,True,True,True,True,True
N73831,True,True,True,True,True,True
N73837,True,True,True,True,True,True
N73844,True,True,True,True,True,True
N73872,True,True,True,True,True,True
N73890,True,True,True,True,True,True
N73892,True,True,True,True,True,True
N73895,True,True,True,True,True,True
N73898,True,True,True,True,True,True
N73912,True,True,True,True,True,True
N73926,True,True,True,True,True,True
N73930,True,True,True,True,True,True
N73934,True,True,True,True,True,True
N73969,True,True,True,True,True,True
N74007,True,True,True,True,True,True
N74020,True,True,True,True,True,True
N74028,True,True,True,True,True,True
N74074,True,True,True,True,True,True
N74102,True,True,True,True,True,True
N74108,True,True,True,True,True,True
N74130,True,True,True,True,True,True
N74141,False,False,True,True,True,True
